,brightness,PoseNet,MAE,MSE,NLPD,PSNR,UIQI,LPIPS_vgg,SSIM,MSSIM
64,0.28,0.5028960108757019,0.2800000011920929,0.07840000838041306,2.3236998458742164e-06,3.809753894805908,0.03552168980240822,0.023889081552624702,0.03555869311094284,0.7787112593650818
65,0.30000000000000004,0.5108174681663513,0.30000001192092896,0.09000001847743988,1.235539571098343e-06,3.606336832046509,0.03405977785587311,0.02762775868177414,0.03408999741077423,0.7769811749458313
66,0.32000000000000006,0.5185760259628296,0.3199999928474426,0.10239997506141663,4.585097485687584e-06,3.4239659309387207,0.03269931301474571,0.0319240465760231,0.03272639960050583,0.7648906111717224
67,0.3400000000000001,0.5261433124542236,0.3400000035762787,0.11559999734163284,2.326320554857375e-06,3.2594823837280273,0.03143993392586708,0.03692543879151344,0.031468234956264496,0.768149733543396
68,0.3600000000000001,0.5335972905158997,0.3600000739097595,0.12960000336170197,1.2615190598808113e-06,3.1103403568267822,0.03026530332863331,0.04281075671315193,0.03029358759522438,0.7603618502616882
69,0.3800000000000001,0.540902316570282,0.3800000548362732,0.1444000005722046,6.872827270854032e-06,2.9744575023651123,0.029196910560131073,0.04924013465642929,0.029219184070825577,0.753361165523529
70,0.40000000000000013,0.548014760017395,0.40000006556510925,0.1599999964237213,3.482654619801906e-06,2.8501195907592773,0.028204208239912987,0.0562007762491703,0.028218967840075493,0.748139500617981
71,0.41999999999999993,0.5549331307411194,0.4200000464916229,0.17639996111392975,5.004609420211636e-07,2.7358977794647217,0.027259476482868195,0.06372841447591782,0.027273643761873245,0.7409551739692688
72,0.43999999999999995,0.5616326332092285,0.4400000274181366,0.19359996914863586,1.2787174910044996e-06,2.630589246749878,,0.07199842482805252,0.02637683041393757,0.7413171529769897
73,0.45999999999999996,0.5681098699569702,0.46000006794929504,0.21160005033016205,3.4813626825780375e-06,2.533181667327881,0.025530610233545303,0.08072641491889954,0.02554864063858986,0.7337554097175598
74,0.48,0.5743893980979919,0.48000001907348633,0.23040002584457397,4.6091063268249854e-06,2.4428088665008545,0.02476254291832447,0.08989006280899048,0.024775825440883636,0.7260297536849976
75,0.5,0.5804886221885681,0.5,0.25,1.3122570408086176e-06,2.3587260246276855,,0.099378801882267,0.024048620834946632,0.730250358581543
76,0.52,0.5864111185073853,0.5199999809265137,0.2704000174999237,6.93907395543647e-07,2.280294418334961,0.023343371227383614,0.10881219804286957,0.023354563862085342,0.7344509363174438
77,0.54,0.592172384262085,0.5400000214576721,0.2916000485420227,6.855231731606182e-06,2.2069590091705322,0.02267412655055523,0.1181986853480339,0.022688210010528564,0.7329317331314087
78,0.56,0.5977601408958435,0.5600000023841858,0.3136000335216522,4.63267042505322e-06,2.138232469558716,0.02205747738480568,0.12776196002960205,0.022069774568080902,0.7135766744613647
79,0.5800000000000001,0.603191077709198,0.5799999833106995,0.33640000224113464,2.4301657504111063e-06,2.0736923217773438,0.021481074392795563,0.1388629525899887,0.021489614620804787,0.7104705572128296
80,0.6000000000000001,0.6084776520729065,0.6000000238418579,0.3600000739097595,2.445554855512455e-06,2.0129635334014893,0.020936135202646255,0.15040525794029236,0.020939132198691368,0.7231342196464539
81,0.6200000000000001,0.6136227250099182,0.6199999451637268,0.384399950504303,4.628440365195274e-06,1.9557157754898071,0.020376933738589287,0.1624741107225418,0.020393412560224533,0.707319974899292
82,0.6400000000000001,0.618618369102478,0.6399999856948853,0.4095999002456665,9.161184607364703e-06,1.9016568660736084,0.01988360844552517,0.17483404278755188,0.019894268363714218,0.6944260001182556
83,0.6600000000000001,0.6234692335128784,0.6600000262260437,0.4356001019477844,6.8740932874789e-06,1.850525140762329,0.01940724439918995,0.18850626051425934,0.019415762275457382,0.7101386785507202
84,0.6799999999999999,0.6281844973564148,0.6800000071525574,0.462399959564209,8.432315553363878e-06,1.8020247220993042,0.01895945705473423,0.20318594574928284,0.01896617002785206,
85,0.7,0.6328060030937195,0.6999993324279785,0.4899991452693939,8.50338619784452e-05,1.7547670602798462,0.018516425043344498,0.21984700858592987,0.01853521540760994,
86,0.72,0.6374458074569702,0.7199963331222534,0.5183947682380676,0.000325834087561816,1.7068337202072144,0.01796155981719494,0.2378946840763092,0.018054379150271416,0.7043102979660034
87,0.74,0.6422544121742249,0.7399857044219971,0.5475794076919556,0.0008810786530375481,1.6553617715835571,0.01735943928360939,0.2565092444419861,0.017575042322278023,0.7017601132392883
88,0.76,0.6475257277488708,0.7599610686302185,0.5775421261787415,0.0018926681950688362,1.5976336002349854,0.016580864787101746,0.2756049335002899,0.01699771173298359,0.6906188130378723
89,0.78,0.653903067111969,0.7799104452133179,0.6082642674446106,0.0035432588774710894,1.5296227931976318,0.01557399146258831,0.29541072249412537,0.016284285113215446,0.6850756406784058
90,0.8,0.6612197160720825,0.7998199462890625,0.6397207975387573,0.00589227769523859,1.4498921632766724,0.014313087798655033,0.316374272108078,0.015380633063614368,0.6820030808448792
91,0.8200000000000001,0.6689438819885254,0.8196734189987183,0.6718833446502686,0.008887638337910175,1.3579386472702026,0.012815983034670353,0.34019947052001953,0.014262312091886997,0.6684683561325073
92,0.8400000000000001,0.676664412021637,0.8394550085067749,0.7047203183174133,0.012607679702341557,1.2525578737258911,0.011197665706276894,0.36412566900253296,0.01300804689526558,0.6637669801712036
93,0.8600000000000001,0.6840922236442566,0.8591484427452087,0.7381992340087891,0.01691438816487789,1.1367698907852173,0.009484879672527313,0.3869672119617462,0.011617954820394516,0.6671430468559265
94,0.8800000000000001,0.6908466815948486,0.8787389993667603,0.7722861766815186,0.021901603788137436,1.0092207193374634,,0.4091658294200897,0.010163848288357258,0.6650611758232117
95,0.9000000000000001,0.696868896484375,0.8982104063034058,0.8069449663162231,0.0275685153901577,0.8697945475578308,0.006065563764423132,0.4261992275714874,0.008698838762938976,0.6492635607719421
96,0.9199999999999999,0.7019301652908325,0.9175456762313843,0.8421348929405212,0.03395647555589676,0.7178192734718323,0.004462285898625851,0.44184187054634094,0.007271906826645136,0.6276403665542603
97,0.94,0.7059547305107117,0.9367294907569885,0.8778162598609924,0.04081812873482704,0.5573025941848755,0.0030488285701721907,0.4578244984149933,0.005981136113405228,
98,0.96,0.7090233564376831,0.95574951171875,0.9139534831047058,0.04803779721260071,0.38970646262168884,0.0018436582759022713,0.47552382946014404,0.004863416310399771,0.5589792132377625
99,0.98,0.71136474609375,0.9745964407920837,0.9505159854888916,0.05516297370195389,0.22055970132350922,0.0008509546751156449,0.49971166253089905,0.003937155473977327,0.5016575455665588
100,1.0,0.7134023308753967,0.9932672381401062,0.9874835014343262,0.06278812885284424,0.05489237606525421,,0.5669317841529846,0.003173805307596922,0.30012384057044983
