,x_shift,PoseNet,MAE,MSE,NLPD,PSNR,UIQI,LPIPS_vgg,SSIM,MSSIM
54,0.040000000000000036,0.21405424177646637,0.0026870903093367815,0.00012883050658274442,0.05611196160316467,23.918188095092773,,0.019303305074572563,0.9387834072113037,0.9179378747940063
55,0.050000000000000044,0.2514624297618866,0.003213708521798253,0.00017976596427615732,0.06000279635190964,22.507064819335938,,0.025152049958705902,0.9289191365242004,0.8929730653762817
56,0.06000000000000005,0.28718116879463196,0.003734448691830039,0.00023696200514677912,0.06325609236955643,21.344985961914062,,0.03111378476023674,0.9195741415023804,0.8670186400413513
57,0.07000000000000006,0.32139667868614197,0.0042484900914132595,0.0002995520189870149,0.0660737156867981,20.366703033447266,,0.03715271130204201,0.9107009768486023,0.8403084874153137
58,0.07999999999999996,0.38436174392700195,0.005252660717815161,0.0004376063006930053,0.0710432305932045,18.806489944458008,,0.04941009357571602,0.8942694067955017,0.7858567833900452
59,0.08999999999999997,0.41260185837745667,0.005740955471992493,0.0005114541272632778,0.0731315091252327,18.17571258544922,,0.05528348311781883,0.8867475390434265,0.7579202055931091
60,0.09999999999999998,0.438816100358963,0.006219035014510155,0.0005875059287063777,0.0750160813331604,17.622390747070312,,0.060902900993824005,0.8796743154525757,
61,0.10999999999999999,0.4856518507003784,0.00714087812229991,0.0007434143917635083,0.07833083719015121,16.704252243041992,,0.07144419848918915,0.866824209690094,
62,0.12,0.5063385963439941,0.007583038415759802,0.0008219472947530448,0.07970980554819107,16.32308578491211,,0.07637141644954681,0.8610367178916931,
63,0.13,0.525524377822876,0.0080118952319026,0.0009000622085295618,0.08094087243080139,15.985368728637695,,0.08112561702728271,0.8556433320045471,
64,0.14,0.5432793498039246,0.008426535874605179,0.0009772112825885415,0.0820530503988266,15.686100006103516,,0.08582659810781479,0.850622832775116,
65,0.15000000000000002,0.5749918818473816,0.00921106431633234,0.0011266209185123444,0.08383180946111679,15.186493873596191,,0.09473654627799988,0.841640830039978,
66,0.16000000000000003,0.5890601277351379,0.009579861536622047,0.0011980149429291487,0.08454073220491409,14.97923755645752,,0.09886258095502853,0.8376281261444092,
67,0.17000000000000004,0.6028454303741455,0.009932142682373524,0.0012667023111134768,0.08514180034399033,14.796446800231934,,0.10278639942407608,0.8339086771011353,
68,0.18000000000000005,0.6286032199859619,0.010586285963654518,0.0013947435654699802,0.0859973281621933,14.494400024414062,,0.11006177961826324,0.8272906541824341,
69,0.19000000000000006,0.6398260593414307,0.01088758371770382,0.0014536207308992743,0.08629287779331207,14.370819091796875,,0.11343810707330704,0.8243572115898132,
70,0.20000000000000007,0.649864673614502,0.01117127574980259,0.0015088275540620089,0.08650572597980499,14.263008117675781,,0.11669940501451492,0.8216601610183716,
71,0.20999999999999996,0.6587848663330078,0.011437530629336834,0.0015602420317009091,0.08663210272789001,14.169297218322754,,0.11980776488780975,0.8191911578178406,
72,0.21999999999999997,0.6734359264373779,0.011917236261069775,0.0016514440067112446,0.08671000599861145,14.018237113952637,,0.1254204362630844,0.8148999214172363,
73,0.22999999999999998,0.6794365644454956,0.012130816467106342,0.001691210549324751,0.08668193221092224,13.958287239074707,,0.12792640924453735,0.8130688667297363,
74,0.24,0.68471759557724,0.012327171862125397,0.0017271328251808882,0.08659438788890839,13.90720272064209,,0.13026154041290283,0.8114457726478577,
